fund_name,eom_date,instrument_type,symbol,security_name,fund_price,reference_price,reference_price_date,reference_source,staleness_days,price_difference,price_difference_pct,quantity,market_value,reference_available
Trustmind,2023-07-31,Equities,ALL,FIN-Allstate,112.68,112.68,2023-07-31,equity,0,0.0,0.0,224108.34811520227,25252528.665620994,Yes
Trustmind,2023-07-31,Equities,AON,FIN-Aon,318.5,318.5,2023-07-31,equity,0,0.0,0.0,167494.41903733206,53346972.46339026,Yes
Trustmind,2023-07-31,Equities,APTV,FIN-Aptiv,109.49,109.49,2023-07-31,equity,0,0.0,0.0,134584.7523563683,14735684.535498764,Yes
Trustmind,2023-07-31,Equities,BBY,FIN-Best Buy,83.05,83.05,2023-07-31,equity,0,0.0,0.0,78100.4629217158,6486243.445648498,Yes
Trustmind,2023-07-31,Equities,BEN,FIN-Franklin Templeton,29.24,29.24,2023-07-31,equity,0,0.0,0.0,144320.09579266302,4219919.600977466,Yes
Trustmind,2023-07-31,Equities,CARR,FIN-Carrier Global,59.55,59.55,2023-07-31,equity,0,0.0,0.0,8900.932552021699,530050.5334728921,Yes
Trustmind,2023-07-31,Equities,CDNS,FIN-Cadence Design Systems,234.01,234.01,2023-07-31,equity,0,0.0,0.0,185239.2163086104,43347829.00837792,Yes
Trustmind,2023-07-31,Equities,COP,FIN-ConocoPhillips,117.21,117.21,2023-07-31,equity,0,0.0,0.0,59384.35794190144,6960440.594370267,Yes
Trustmind,2023-07-31,Equities,CPB,FIN-Campbell Soup Company,45.82,45.82,2023-07-31,equity,0,0.0,0.0,108205.88887241473,4957993.828134043,Yes
Trustmind,2023-07-31,Equities,CRL,FIN-Charles River Laboratories,209.54,209.54,2023-07-31,equity,0,0.0,0.0,229523.52466243526,48094359.35776668,Yes
Trustmind,2023-07-31,Equities,CSX,FIN-CSX,33.32,33.32,2023-07-31,equity,0,0.0,0.0,214972.21692294074,7162874.267872386,Yes
Trustmind,2023-07-31,Equities,CVX,FIN-Chevron Corporation,162.1,162.1,2023-07-31,equity,0,0.0,0.0,54145.58037484831,8776998.578762911,Yes
Trustmind,2023-07-31,Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,135.99,135.99,2023-07-31,bond,0,0.0,0.0,7698.596249490379,1046932.1039681967,Yes
Trustmind,2023-07-31,Equities,DFS,FIN-Discover Financial,104.72,104.72,2023-07-31,equity,0,0.0,0.0,84746.96867561816,8874702.559710734,Yes
Trustmind,2023-07-31,Equities,DLTR,FIN-Dollar Tree,154.33,154.33,2023-07-31,equity,0,0.0,0.0,44644.03362336422,6889913.709093801,Yes
Trustmind,2023-07-31,Equities,EG,FIN-Everest Re,360.51,360.51,2023-07-31,equity,0,0.0,0.0,167668.09657461994,60446025.49611623,Yes
Trustmind,2023-07-31,Equities,EPAM,FIN-EPAM Systems,236.81,236.81,2023-07-31,equity,0,0.0,0.0,26532.253901501295,6283103.0464145215,Yes
Trustmind,2023-07-31,Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,150.49,150.49,2023-07-31,bond,0,0.0,0.0,2282.7715577697136,343534.2917287642,Yes
Trustmind,2023-07-31,Equities,ESS,FIN-Essex Property Trust,243.55,243.55,2023-07-31,equity,0,0.0,0.0,153491.27587065453,37382800.23829791,Yes
Trustmind,2023-07-31,Equities,FANG,FIN-Diamondback Energy,146.49,146.49,2023-07-31,equity,0,0.0,0.0,43708.02220445745,6402788.172730972,Yes
Trustmind,2023-07-31,Equities,FMC,FIN-FMC Corporation,96.23,96.23,2023-07-31,equity,0,0.0,0.0,209513.74469333538,20161507.651839666,Yes
Trustmind,2023-07-31,Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS,209.31,209.31,2023-07-31,bond,0,0.0,0.0,3459.9428302236743,724200.6337941173,Yes
Trustmind,2023-07-31,Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,152.05,152.05,2023-07-31,bond,0,0.0,0.0,3864.033576540146,587526.3053129292,Yes
Trustmind,2023-07-31,Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,119.85,119.85,2023-07-31,bond,0,0.0,0.0,4959.163150670582,594355.7036078692,Yes
Trustmind,2023-07-31,Equities,FTV,FIN-Fortive,78.35,78.35,2023-07-31,equity,0,0.0,0.0,156303.5984616289,12246386.939468622,Yes
Trustmind,2023-07-31,Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,385.3,385.3,2023-07-31,bond,0,0.0,0.0,1300.527424961146,501093.21683752956,Yes
Trustmind,2023-07-31,Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,224.92,224.92,2023-07-31,bond,0,0.0,0.0,5910.785735647349,1329453.9276618017,Yes
Trustmind,2023-07-31,Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,196.27,196.27,2023-07-31,bond,0,0.0,0.0,7918.462085828898,1554156.5535856378,Yes
Trustmind,2023-07-31,Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,219.91,219.91,2023-07-31,bond,0,0.0,0.0,4138.850773608176,910174.6736241739,Yes
Trustmind,2023-07-31,Equities,HD,FIN-Home Depot (The),333.84,333.84,2023-07-31,equity,0,0.0,0.0,18562.054818535264,6196756.380619812,Yes
Trustmind,2023-07-31,Equities,HII,FIN-Huntington Ingalls Industries,228.38,228.38,2023-07-31,equity,0,0.0,0.0,82948.09492402227,18943685.918748204,Yes
Trustmind,2023-07-31,Equities,HRL,FIN-Hormel Foods,40.88,40.88,2023-07-31,equity,0,0.0,0.0,137115.5293099728,5605282.838191688,Yes
Trustmind,2023-07-31,Equities,INVH,FIN-Invitation Homes,35.23,35.23,2023-07-31,equity,0,0.0,0.0,170933.3332371922,6021981.32994628,Yes
Trustmind,2023-07-31,Equities,IQV,FIN-IQVIA,223.76,223.76,2023-07-31,equity,0,0.0,0.0,135432.60551916834,30304399.810969107,Yes
Trustmind,2023-07-31,Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,120.57,120.57,2023-07-31,bond,0,0.0,0.0,21454.226824491907,2586736.128228989,Yes
Trustmind,2023-07-31,Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,114.29,114.29,2023-07-31,bond,0,0.0,0.0,3194.10249646149,365053.9743205837,Yes
Trustmind,2023-07-31,Equities,ITW,FIN-Illinois Tool Works,263.32,263.32,2023-07-31,equity,0,0.0,0.0,162837.12310153103,42878271.255095154,Yes
Trustmind,2023-07-31,Equities,JBHT,FIN-J.B. Hunt,203.52,203.52,2023-07-31,equity,0,0.0,0.0,130264.58546730658,26511448.434306234,Yes
Trustmind,2023-07-31,Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046,98.04,98.04,2023-07-31,bond,0,0.0,0.0,7501035.120565156,735401483.2202079,Yes
Trustmind,2023-07-31,Equities,K,FIN-Kellogg's,66.89,66.89,2023-07-31,equity,0,0.0,0.0,168686.8233638495,11283461.614807893,Yes
Trustmind,2023-07-31,Equities,KEYS,FIN-Keysight,161.08,161.08,2023-07-31,equity,0,0.0,0.0,248181.9845337196,39977154.06869156,Yes
Trustmind,2023-07-31,Equities,LEN,FIN-Lennar,126.83,126.83,2023-07-31,equity,0,0.0,0.0,177824.5214474731,22553484.055183012,Yes
Trustmind,2023-07-31,Equities,LLY,FIN-Eli Lilly and Company,453.58,453.58,2023-07-31,equity,0,0.0,0.0,166555.93357943255,75546440.352959,Yes
Trustmind,2023-07-31,Equities,MA,FIN-Mastercard,394.28,394.28,2023-07-31,equity,0,0.0,0.0,49928.168571950286,19685678.304548558,Yes
Trustmind,2023-07-31,Equities,MAR,FIN-Marriott International,201.3,201.3,2023-07-31,equity,0,0.0,0.0,214590.30777043346,43197028.95418826,Yes
Trustmind,2023-07-31,Equities,MO,FIN-Altria,45.42,45.42,2023-07-31,equity,0,0.0,0.0,86591.36474467984,3932979.7867033584,Yes
Trustmind,2023-07-31,Equities,MPC,FIN-Marathon Petroleum,132.35,132.35,2023-07-31,equity,0,0.0,0.0,23363.25735574528,3092127.111032888,Yes
Trustmind,2023-07-31,Equities,MPWR,FIN-Monolithic Power Systems,559.49,559.49,2023-07-31,equity,0,0.0,0.0,55125.54721985881,30842192.414038807,Yes
Trustmind,2023-07-31,Equities,MTD,FIN-Mettler Toledo,1257.47,1257.47,2023-07-31,equity,0,0.0,0.0,88902.52950369858,111792263.77501585,Yes
Trustmind,2023-07-31,Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A,104.35,104.35,2023-07-31,bond,0,0.0,0.0,29319.663445077273,3059506.880493813,Yes
Trustmind,2023-07-31,Equities,ON,FIN-ON Semiconductor,107.75,107.75,2023-07-31,equity,0,0.0,0.0,244828.50714707424,26380271.64509725,Yes
Trustmind,2023-07-31,Equities,PRU,FIN-Prudential Financial,95.19,95.19,2023-07-31,equity,0,0.0,0.0,152672.9462398341,14532937.752569808,Yes
Trustmind,2023-07-31,Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A,139.17,139.17,2023-07-31,bond,0,0.0,0.0,6184.372373775737,860679.1032583693,Yes
Trustmind,2023-07-31,Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,122.48,122.48,2023-07-31,bond,0,0.0,0.0,7961.961248702466,975181.0137410781,Yes
Trustmind,2023-07-31,Equities,SJM,FIN-J.M. Smucker Company (The),149.54,149.54,2023-07-31,equity,0,0.0,0.0,91907.57973220464,13743859.473153882,Yes
Trustmind,2023-07-31,Equities,STZ,FIN-Constellation Brands,271.9,271.9,2023-07-31,equity,0,0.0,0.0,64988.798472076385,17670454.30455757,Yes
Trustmind,2023-07-31,Equities,TAP,FIN-Molson Coors Beverage Company,69.77,69.77,2023-07-31,equity,0,0.0,0.0,43432.24932473725,3030268.0353869176,Yes
Trustmind,2023-07-31,Equities,TMO,FIN-Thermo Fisher Scientific,548.66,548.66,2023-07-31,equity,0,0.0,0.0,205066.41220004862,112511737.71767867,Yes
Trustmind,2023-07-31,Equities,TXN,FIN-Texas Instruments,180.0,180.0,2023-07-31,equity,0,0.0,0.0,125716.22971515103,22628921.348727185,Yes
Trustmind,2023-07-31,Equities,UAL,FIN-United Airlines Holdings,54.31,54.31,2023-07-31,equity,0,0.0,0.0,211158.48581568574,11468017.364649894,Yes
Trustmind,2023-07-31,Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,234.38,234.38,2023-07-31,bond,0,0.0,0.0,5824.820812537892,1365221.5020426312,Yes
Trustmind,2023-07-31,Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,161.23,161.23,2023-07-31,bond,0,0.0,0.0,7307.965262664442,1178263.239299388,Yes
Trustmind,2023-07-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027,125.53,125.53,2023-07-31,bond,0,0.0,0.0,13854.68492377114,1739178.598480991,Yes
Trustmind,2023-07-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,126.68,126.68,2023-07-31,bond,0,0.0,0.0,12651.221084983667,1602656.6870457309,Yes
Trustmind,2023-07-31,CASH,USDCURR,FIN-CASH,,,,,,,,,126675126.11445284,No
Trustmind,2023-07-31,Equities,VICI,FIN-Vici Properties,31.48,31.48,2023-07-31,equity,0,0.0,0.0,169234.82300073368,5327512.228063096,Yes
Trustmind,2023-07-31,Equities,VMC,FIN-Vulcan Materials Company,220.08,220.08,2023-07-31,equity,0,0.0,0.0,208360.76005476835,45856036.07285342,Yes
Trustmind,2023-07-31,Equities,VZ,FIN-Verizon,34.08,34.08,2023-07-31,equity,0,0.0,0.0,175710.45512820655,5988212.310769279,Yes
Trustmind,2023-07-31,Equities,WHR,FIN-Whirlpool Corporation,142.4,142.4,2023-07-31,equity,0,0.0,0.0,129734.1515072706,18474143.174635332,Yes
Trustmind,2023-07-31,Equities,XYL,FIN-Xylem Inc.,112.75,112.75,2023-07-31,equity,0,0.0,0.0,91176.25380596101,10280122.616622103,Yes
Trustmind,2023-07-31,Equities,ZTS,FIN-Zoetis,188.09,188.09,2023-07-31,equity,0,0.0,0.0,204921.02117524398,38543594.87285164,Yes
Virtous,2023-07-31,Equities,ABBV,AbbVie,149.58,149.58,2023-07-31,equity,0,0.0,0.0,562.8381922227288,84189.33679267578,Yes
Virtous,2023-07-31,Equities,ADI,Analog Devices,199.53,199.53,2023-07-31,equity,0,0.0,0.0,2930.4889817252283,584720.4665236349,Yes
Virtous,2023-07-31,Equities,ADSK,Autodesk,211.99,211.99,2023-07-31,equity,0,0.0,0.0,268.182096934485,56851.92272914148,Yes
Virtous,2023-07-31,Equities,AES,AES Corporation,21.63,21.63,2023-07-31,equity,0,0.0,0.0,4779.64100148089,103383.63486203164,Yes
Virtous,2023-07-31,Equities,ALL,Allstate,112.68,112.68,2023-07-31,equity,0,0.0,0.0,8761.096711389875,987200.3774394111,Yes
Virtous,2023-07-31,Equities,AON,Aon,318.5,318.5,2023-07-31,equity,0,0.0,0.0,4531.348133390423,1443234.3804848497,Yes
Virtous,2023-07-31,Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A,105.38,105.38,2023-07-31,bond,0,0.0,0.0,15907.905783915317,1676375.111508996,Yes
Virtous,2023-07-31,Equities,AVB,AvalonBay Communities,188.65,188.65,2023-07-31,equity,0,0.0,0.0,2365.8639180163473,446320.2281337839,Yes
Virtous,2023-07-31,Equities,BAC,Bank of America,32.0,32.0,2023-07-31,equity,0,0.0,0.0,1258.233948359207,40263.486347494625,Yes
Virtous,2023-07-31,Equities,BALL,Ball Corporation,58.69,58.69,2023-07-31,equity,0,0.0,0.0,8632.142507102895,506620.4437418689,Yes
Virtous,2023-07-31,Equities,BLK,BlackRock,738.85,738.85,2023-07-31,equity,0,0.0,0.0,7924.574305980642,5855071.725973797,Yes
Virtous,2023-07-31,Equities,BMY,Bristol Myers Squibb,62.19,62.19,2023-07-31,equity,0,0.0,0.0,3918.3492007194213,243682.1367927408,Yes
Virtous,2023-07-31,Equities,BXP,Boston Properties,66.63,66.63,2023-07-31,equity,0,0.0,0.0,3085.4828067671224,205585.71941489336,Yes
Virtous,2023-07-31,Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,158.88,158.88,2023-07-31,bond,0,0.0,0.0,2907.5966599842136,461958.95733829186,Yes
Virtous,2023-07-31,Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,97.75,97.75,2023-07-31,bond,0,0.0,0.0,44183.68391500164,4318955.10269141,Yes
Virtous,2023-07-31,Equities,CAT,Caterpillar Inc.,265.17,265.17,2023-07-31,equity,0,0.0,0.0,9506.143143369922,2520743.977327402,Yes
Virtous,2023-07-31,Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,101.66,101.66,2023-07-31,bond,0,0.0,0.0,18671.026223504214,1898096.5258814383,Yes
Virtous,2023-07-31,Equities,CSGP,CoStar Group,83.97,83.97,2023-07-31,equity,0,0.0,0.0,5266.285413979202,442209.98621183354,Yes
Virtous,2023-07-31,Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,135.99,135.99,2023-07-31,bond,0,0.0,0.0,6745.985488156753,917386.5665344369,Yes
Virtous,2023-07-31,Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,121.38,121.38,2023-07-31,bond,0,0.0,0.0,5051.032715888038,613094.3510544901,Yes
Virtous,2023-07-31,Equities,DOV,Dover Corporation,145.97,145.97,2023-07-31,equity,0,0.0,0.0,2451.9496603326097,357911.091918751,Yes
Virtous,2023-07-31,Equities,DVA,DaVita Inc.,101.99,101.99,2023-07-31,equity,0,0.0,0.0,777.6938574204006,79316.99651830665,Yes
Virtous,2023-07-31,Equities,ENPH,Enphase,151.83,151.83,2023-07-31,equity,0,0.0,0.0,5607.93326768779,851452.5080330373,Yes
Virtous,2023-07-31,Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,153.6,153.6,2023-07-31,bond,0,0.0,0.0,15718.323277494084,2414334.455423091,Yes
Virtous,2023-07-31,Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,109.31,109.31,2023-07-31,bond,0,0.0,0.0,21221.05707177138,2319673.74851533,Yes
Virtous,2023-07-31,Equities,FIS,FIS,60.38,60.38,2023-07-31,equity,0,0.0,0.0,8789.406942320564,530704.3911773156,Yes
Virtous,2023-07-31,Equities,FOXA,Fox Corporation (Class A),33.45,33.45,2023-07-31,equity,0,0.0,0.0,1717.0452871376817,57435.16485475546,Yes
Virtous,2023-07-31,Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,132.42,132.42,2023-07-31,bond,0,0.0,0.0,4297.42641543573,569065.2059319993,Yes
Virtous,2023-07-31,Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,165.31,165.31,2023-07-31,bond,0,0.0,0.0,5934.050708130277,980957.922561016,Yes
Virtous,2023-07-31,Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,187.42,187.42,2023-07-31,bond,0,0.0,0.0,4362.797519728123,817675.5111474447,Yes
Virtous,2023-07-31,Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,146.7,146.7,2023-07-31,bond,0,0.0,0.0,10110.078471802273,1483148.5118133933,Yes
Virtous,2023-07-31,Equities,GD,General Dynamics,223.58,223.58,2023-07-31,equity,0,0.0,0.0,6599.173076030563,1475443.1163389133,Yes
Virtous,2023-07-31,Equities,GNRC,Generac,153.7,153.7,2023-07-31,equity,0,0.0,0.0,5807.727218719502,892647.6735171874,Yes
Virtous,2023-07-31,Equities,GPN,Global Payments,110.25,110.25,2023-07-31,equity,0,0.0,0.0,9322.588991204066,1027815.4362802482,Yes
Virtous,2023-07-31,Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,185.12,185.12,2023-07-31,bond,0,0.0,0.0,6608.910620424249,1223441.534052937,Yes
Virtous,2023-07-31,Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,120.57,120.57,2023-07-31,bond,0,0.0,0.0,20862.091693247523,2515342.395454854,Yes
Virtous,2023-07-31,Equities,KR,Kroger,48.35,48.35,2023-07-31,equity,0,0.0,0.0,3885.9716159086533,187886.72762918338,Yes
Virtous,2023-07-31,Equities,MA,Mastercard,394.28,394.28,2023-07-31,equity,0,0.0,0.0,466.78480030876153,184043.91106573847,Yes
Virtous,2023-07-31,Equities,MAR,Marriott International,201.3,201.3,2023-07-31,equity,0,0.0,0.0,33.26279370538154,6695.8003728933045,Yes
Virtous,2023-07-31,Equities,MCHP,Microchip Technology,93.46,93.46,2023-07-31,equity,0,0.0,0.0,1740.1034980096256,162630.0729239796,Yes
Virtous,2023-07-31,Equities,MOS,Mosaic Company (The),40.76,40.76,2023-07-31,equity,0,0.0,0.0,842.1824771517385,34327.35776870486,Yes
Virtous,2023-07-31,Equities,MPC,Marathon Petroleum,132.35,132.35,2023-07-31,equity,0,0.0,0.0,3827.491886294651,506568.55115109705,Yes
Virtous,2023-07-31,Equities,MSCI,MSCI,546.7,546.7,2023-07-31,equity,0,0.0,0.0,4607.4958427634465,2518917.9772387766,Yes
Virtous,2023-07-31,Equities,NDSN,Nordson Corporation,250.87,250.87,2023-07-31,equity,0,0.0,0.0,4928.9155214713455,1236517.0368715164,Yes
Virtous,2023-07-31,Equities,NI,NiSource,27.84,27.84,2023-07-31,equity,0,0.0,0.0,6814.370978124293,189712.08803098032,Yes
Virtous,2023-07-31,Equities,NTAP,NetApp,78.01,78.01,2023-07-31,equity,0,0.0,0.0,1790.1490625794163,139649.52837182028,Yes
Virtous,2023-07-31,Equities,NUE,Nucor,172.09,172.09,2023-07-31,equity,0,0.0,0.0,7305.652042416321,1257229.6599794247,Yes
Virtous,2023-07-31,Equities,NVDA,Nvidia,467.29,467.29,2023-07-31,equity,0,0.0,0.0,1344.069594482196,628070.2808055853,Yes
Virtous,2023-07-31,Equities,O,Realty Income,60.97,60.97,2023-07-31,equity,0,0.0,0.0,9283.866860858672,566037.3625065532,Yes
Virtous,2023-07-31,Equities,PHM,PulteGroup,84.39,84.39,2023-07-31,equity,0,0.0,0.0,3357.870468635865,283370.68884818064,Yes
Virtous,2023-07-31,Equities,SNA,Snap-on,270.79,270.79,2023-07-31,equity,0,0.0,0.0,8998.882248623468,2436807.324104749,Yes
Virtous,2023-07-31,Equities,SO,Southern Company,71.6,71.6,2023-07-31,equity,0,0.0,0.0,3578.132818643385,256194.30981486634,Yes
Virtous,2023-07-31,Equities,TAP,Molson Coors Beverage Company,69.77,69.77,2023-07-31,equity,0,0.0,0.0,9173.166387941277,640011.8188866628,Yes
Virtous,2023-07-31,Equities,TDG,TransDigm Group,899.72,899.72,2023-07-31,equity,0,0.0,0.0,7670.298873687921,6901121.302634496,Yes
Virtous,2023-07-31,Equities,TDY,Teledyne Technologies,384.53,384.53,2023-07-31,equity,0,0.0,0.0,1379.925490823098,530622.7489862058,Yes
Virtous,2023-07-31,Equities,TEL,TE Connectivity,142.84,142.84,2023-07-31,equity,0,0.0,0.0,1724.429706318022,246317.53925046627,Yes
Virtous,2023-07-31,Equities,TFX,Teleflex,250.79,250.79,2023-07-31,equity,0,0.0,0.0,9456.163393587834,2371511.217477893,Yes
Virtous,2023-07-31,Equities,TRV,Travelers Companies (The),172.61,172.61,2023-07-31,equity,0,0.0,0.0,1169.2655183415286,201826.92112093128,Yes
Virtous,2023-07-31,Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,158.42,158.42,2023-07-31,bond,0,0.0,0.0,5271.237283137818,835069.410394693,Yes
Virtous,2023-07-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,126.21,126.21,2023-07-31,bond,0,0.0,0.0,1724.65303058086,217668.45898961034,Yes
Virtous,2023-07-31,Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024,124.2,124.2,2023-07-31,bond,0,0.0,0.0,12523.208770860901,1555382.529340924,Yes
Virtous,2023-07-31,Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030,119.37,119.37,2023-07-31,bond,0,0.0,0.0,16261.09275793544,1941086.6425147534,Yes
Virtous,2023-07-31,CASH,USDCURR,CASH,,,,,,,,,4011549.355604993,No
Virtous,2023-07-31,Equities,VFC,VF Corporation,19.81,19.81,2023-07-31,equity,0,0.0,0.0,5508.450925334468,109122.4128308758,Yes
Virtous,2023-07-31,Equities,VRSN,Verisign,210.95,210.95,2023-07-31,equity,0,0.0,0.0,9746.367118487933,2055996.1436450293,Yes
Virtous,2023-07-31,Equities,VRTX,Vertex Pharmaceuticals,352.34,352.34,2023-07-31,equity,0,0.0,0.0,7037.196814112866,2479485.9254845274,Yes
Virtous,2023-07-31,Equities,VTRS,Viatris,10.42,10.42,2023-07-31,equity,0,0.0,0.0,4131.710870236222,43052.427267861436,Yes
Virtous,2023-07-31,Equities,VZ,Verizon,34.08,34.08,2023-07-31,equity,0,0.0,0.0,3529.5647960575398,120287.56824964094,Yes
Virtous,2023-07-31,Equities,WHR,Whirlpool Corporation,142.4,142.4,2023-07-31,equity,0,0.0,0.0,6819.817151806762,971141.962417283,Yes
Virtous,2023-07-31,Equities,WM,Waste Management,163.79,163.79,2023-07-31,equity,0,0.0,0.0,7242.30530925164,1186217.186602326,Yes
Virtous,2023-07-31,Equities,WMB,Williams Companies,34.45,34.45,2023-07-31,equity,0,0.0,0.0,731.1298951201287,25187.424886888435,Yes
Wallington,2023-07-31,Equities,ABBV,X_AbbVie,149.58,149.58,2023-07-31,equity,0,0.0,0.0,54432.618773783106,8142031.116182477,Yes
Wallington,2023-07-31,Equities,ADI,X_Analog Devices,199.53,199.53,2023-07-31,equity,0,0.0,0.0,148425.46786534527,29615333.603172343,Yes
Wallington,2023-07-31,Equities,ALLE,X_Allegion,116.86,116.86,2023-07-31,equity,0,0.0,0.0,93660.74185370725,10945194.293024229,Yes
Wallington,2023-07-31,Equities,ANET,X_Arista Networks,155.09,155.09,2023-07-31,equity,0,0.0,0.0,38572.421528596155,5982196.854869978,Yes
Wallington,2023-07-31,Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A,157.55,157.55,2023-07-31,bond,0,0.0,0.0,2611.843126453804,411495.8845727969,Yes
Wallington,2023-07-31,Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,155.71,155.71,2023-07-31,bond,0,0.0,0.0,2043.3970289457177,318177.3513771377,Yes
Wallington,2023-07-31,Equities,AVGO,X_Broadcom Inc.,898.65,898.65,2023-07-31,equity,0,0.0,0.0,4016.449316844814,3609382.178582592,Yes
Wallington,2023-07-31,Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,206.81,206.81,2023-07-31,bond,0,0.0,0.0,1554.876367861198,321563.9816373744,Yes
Wallington,2023-07-31,Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,210.21,210.21,2023-07-31,bond,0,0.0,0.0,2110.939740527591,443740.6428563049,Yes
Wallington,2023-07-31,Equities,CAH,X_Cardinal Health,91.47,91.47,2023-07-31,equity,0,0.0,0.0,37407.95666011929,3421705.7957011117,Yes
Wallington,2023-07-31,Equities,CDAY,X_Ceridian,70.81,70.81,2023-07-31,equity,0,0.0,0.0,12679.613915679034,897843.4613692324,Yes
Wallington,2023-07-31,Equities,CFG,X_Citizens Financial Group,31.84,31.84,2023-07-31,equity,0,0.0,0.0,74648.544067543,2376809.643110569,Yes
Wallington,2023-07-31,Equities,CMG,X_Chipotle Mexican Grill,1962.28,1962.28,2023-07-31,equity,0,0.0,0.0,87402.1946286037,171507578.47581646,Yes
Wallington,2023-07-31,Equities,CMS,X_CMS Energy,60.58,60.58,2023-07-31,equity,0,0.0,0.0,92310.59204674352,5592175.666191722,Yes
Wallington,2023-07-31,Equities,COST,X_Costco,559.61,559.61,2023-07-31,equity,0,0.0,0.0,84609.95543135212,47348577.15893896,Yes
Wallington,2023-07-31,Equities,CSX,X_CSX,33.32,33.32,2023-07-31,equity,0,0.0,0.0,55288.60621874986,1842216.3592087454,Yes
Wallington,2023-07-31,Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,121.38,121.38,2023-07-31,bond,0,0.0,0.0,6992.495265977696,848749.0753843727,Yes
Wallington,2023-07-31,Equities,DHI,X_D.R. Horton,126.76,126.76,2023-07-31,equity,0,0.0,0.0,144798.0333960111,18354598.713278368,Yes
Wallington,2023-07-31,Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A,104.62,104.62,2023-07-31,bond,0,0.0,0.0,89627.1588293629,9376793.356727947,Yes
Wallington,2023-07-31,Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,153.6,153.6,2023-07-31,bond,0,0.0,0.0,14353.921798947204,2204762.3883182905,Yes
